obs_date,store_no,city,country,temp_max_c,temp_min_c,precipitation_mm,condition
2023-01-15,39876,Mumbai,India,31.9,24.7,2.8,CLOUDY
2023-01-15,41203,Delhi,India,16.7,9.0,0.0,SUNNY
2023-01-15,44512,Bangalore,India,22.9,11.2,0.0,PARTLY_CLOUDY
2023-01-15,47889,Chennai,India,31.8,25.5,0.5,CLOUDY
2023-01-15,51234,Hyderabad,India,24.6,16.4,3.3,CLOUDY
2023-01-15,53901,Kochi,India,28.1,17.2,3.6,CLOUDY
2023-01-15,56123,Bangalore,India,26.3,18.5,0.2,CLOUDY
2023-01-15,58745,Ahmedabad,India,22.1,14.4,0.0,SUNNY
2023-01-15,62003,Delhi,India,16.5,9.5,0.0,SUNNY
2023-01-15,64301,Chandigarh,India,13.6,7.9,1.9,CLOUDY
2023-01-15,66782,Mumbai,India,25.3,16.1,14.2,RAINY
2023-01-15,70001,Los Angeles,USA,16.3,5.0,0.7,CLOUDY
2023-01-15,70002,Minneapolis,USA,-8.7,-19.6,0.0,SUNNY
2023-01-15,70003,Dallas,USA,15.2,8.1,0.0,PARTLY_CLOUDY
2023-01-15,70004,Washington DC,USA,4.3,-3.0,2.2,CLOUDY
2023-01-15,70005,Philadelphia,USA,7.5,-1.9,0.0,PARTLY_CLOUDY
2023-01-15,80001,London,UK,9.8,-2.0,0.0,SUNNY
2023-01-15,80002,London,UK,10.6,1.5,2.6,CLOUDY
2023-01-15,80003,Manchester,UK,7.0,-3.9,0.1,CLOUDY
2023-01-15,80004,Sheffield,UK,7.6,-0.3,0.0,PARTLY_CLOUDY
2023-01-15,90001,Dubai,UAE,24.0,12.9,0.0,SUNNY
2023-01-15,90002,Dubai,UAE,20.3,11.4,0.0,PARTLY_CLOUDY
2023-01-15,90003,Abu Dhabi,UAE,23.7,15.0,0.0,SUNNY
2023-01-15,95001,Singapore,Singapore,31.8,23.0,5.7,RAINY
2023-01-15,95002,Singapore,Singapore,28.2,21.2,16.8,RAINY
2023-01-16,33487,Kolkata,India,20.7,12.3,2.0,CLOUDY
2023-01-16,39876,Mumbai,India,28.3,19.5,0.0,PARTLY_CLOUDY
2023-01-16,41203,Delhi,India,18.1,7.5,1.0,CLOUDY
2023-01-16,44512,Bangalore,India,30.0,22.6,0.0,PARTLY_CLOUDY
2023-01-16,47889,Chennai,India,26.0,15.2,4.7,CLOUDY
2023-01-16,51234,Hyderabad,India,24.8,19.0,0.0,SUNNY
2023-01-16,53901,Kochi,India,27.3,18.6,0.7,CLOUDY
2023-01-16,56123,Bangalore,India,26.9,16.9,2.9,CLOUDY
2023-01-16,58745,Ahmedabad,India,27.8,16.7,0.0,SUNNY
2023-01-16,62003,Delhi,India,19.2,8.9,6.0,RAINY
2023-01-16,64301,Chandigarh,India,12.7,1.7,12.1,RAINY
2023-01-16,66782,Mumbai,India,30.5,25.2,0.0,PARTLY_CLOUDY
2023-01-16,70001,Los Angeles,USA,16.6,5.5,0.0,SUNNY
2023-01-16,70002,Minneapolis,USA,-2.9,-8.0,0.0,SNOWY
2023-01-16,70003,Dallas,USA,12.3,0.4,0.0,PARTLY_CLOUDY
2023-01-16,70004,Washington DC,USA,3.3,-7.9,2.9,CLOUDY
2023-01-16,70005,Philadelphia,USA,4.1,-5.4,0.0,SNOWY
2023-01-16,80001,London,UK,10.7,3.3,0.0,SUNNY
2023-01-16,80002,London,UK,5.1,-5.9,0.0,SUNNY
2023-01-16,80003,Manchester,UK,6.5,-0.8,0.0,SUNNY
2023-01-16,80004,Sheffield,UK,4.9,-2.4,0.9,CLOUDY
2023-01-16,90001,Dubai,UAE,21.0,10.7,0.0,PARTLY_CLOUDY
2023-01-16,90002,Dubai,UAE,23.5,16.7,0.0,SUNNY
2023-01-16,90003,Abu Dhabi,UAE,21.6,16.2,0.0,PARTLY_CLOUDY
2023-01-16,95001,Singapore,Singapore,30.3,18.8,0.0,PARTLY_CLOUDY
2023-01-16,95002,Singapore,Singapore,32.1,22.3,2.1,CLOUDY
2023-01-17,33487,Kolkata,India,23.4,11.5,9.0,RAINY
2023-01-17,39876,Mumbai,India,24.6,14.3,0.0,SUNNY
2023-01-17,41203,Delhi,India,14.4,5.2,0.0,SUNNY
2023-01-17,44512,Bangalore,India,27.0,18.9,0.0,SUNNY
2023-01-17,47889,Chennai,India,27.7,16.9,0.0,SUNNY
2023-01-17,51234,Hyderabad,India,23.0,14.0,1.3,CLOUDY
2023-01-17,53901,Kochi,India,29.0,19.9,8.8,RAINY
2023-01-17,56123,Bangalore,India,22.8,14.6,0.0,PARTLY_CLOUDY
2023-01-17,58745,Ahmedabad,India,24.7,15.0,0.1,CLOUDY
2023-01-17,62003,Delhi,India,16.0,11.0,0.3,CLOUDY
2023-01-17,64301,Chandigarh,India,13.5,8.1,0.0,PARTLY_CLOUDY
2023-01-17,66782,Mumbai,India,28.8,23.6,18.2,RAINY
2023-01-17,70001,Los Angeles,USA,19.7,11.8,0.0,PARTLY_CLOUDY
2023-01-17,70002,Minneapolis,USA,-8.2,-16.3,0.0,SNOWY
2023-01-17,70003,Dallas,USA,18.0,6.9,0.5,CLOUDY
2023-01-17,70004,Washington DC,USA,8.0,-2.8,0.0,PARTLY_CLOUDY
2023-01-17,70005,Philadelphia,USA,7.2,-0.8,1.1,CLOUDY
2023-01-17,80001,London,UK,6.5,0.4,0.1,CLOUDY
2023-01-17,80002,London,UK,12.0,0.8,0.2,CLOUDY
2023-01-17,80003,Manchester,UK,10.2,2.1,0.0,SUNNY
2023-01-17,80004,Sheffield,UK,4.0,-4.1,0.0,SUNNY
2023-01-17,90001,Dubai,UAE,20.2,14.2,0.0,SUNNY
2023-01-17,90002,Dubai,UAE,21.6,14.4,0.0,SUNNY
2023-01-17,90003,Abu Dhabi,UAE,24.9,14.2,0.0,SUNNY
2023-01-17,95001,Singapore,Singapore,31.8,23.9,7.3,RAINY
2023-01-17,95002,Singapore,Singapore,27.4,17.3,11.3,RAINY
2023-01-18,33487,Kolkata,India,22.5,13.0,4.8,CLOUDY
2023-01-18,39876,Mumbai,India,25.1,17.2,1.9,CLOUDY
2023-01-18,41203,Delhi,India,14.2,3.2,1.9,CLOUDY
2023-01-18,44512,Bangalore,India,23.9,16.0,0.0,SUNNY
2023-01-18,47889,Chennai,India,28.0,21.6,0.0,PARTLY_CLOUDY
2023-01-18,51234,Hyderabad,India,24.2,13.3,1.1,CLOUDY
2023-01-18,53901,Kochi,India,33.5,27.2,19.2,RAINY
2023-01-18,56123,Bangalore,India,25.9,17.5,0.0,PARTLY_CLOUDY
2023-01-18,58745,Ahmedabad,India,22.9,16.4,5.2,RAINY
2023-01-18,62003,Delhi,India,22.3,12.0,0.0,SUNNY
2023-01-18,64301,Chandigarh,India,14.1,2.7,0.0,PARTLY_CLOUDY
2023-01-18,66782,Mumbai,India,25.7,18.0,4.0,CLOUDY
2023-01-18,70001,Los Angeles,USA,18.7,13.0,0.0,PARTLY_CLOUDY
2023-01-18,70002,Minneapolis,USA,-8.6,-18.9,0.7,SNOWY
2023-01-18,70003,Dallas,USA,13.3,8.2,0.0,SUNNY
2023-01-18,70004,Washington DC,USA,8.0,-1.1,0.7,CLOUDY
2023-01-18,70005,Philadelphia,USA,6.5,-2.0,0.0,SUNNY
2023-01-18,80001,London,UK,10.2,2.8,0.0,PARTLY_CLOUDY
2023-01-18,80002,London,UK,10.6,2.2,3.7,CLOUDY
2023-01-18,80003,Manchester,UK,5.2,-6.2,0.0,SUNNY
2023-01-18,80004,Sheffield,UK,11.6,6.1,0.0,SUNNY
2023-01-18,90001,Dubai,UAE,20.1,9.7,0.0,SUNNY
2023-01-18,90002,Dubai,UAE,19.7,14.6,0.0,PARTLY_CLOUDY
2023-01-18,90003,Abu Dhabi,UAE,25.2,19.8,0.0,SUNNY
2023-01-18,95001,Singapore,Singapore,32.0,26.9,13.5,RAINY
2023-01-18,95002,Singapore,Singapore,30.1,23.1,12.2,RAINY
2023-01-19,33487,Kolkata,India,21.3,9.9,1.7,CLOUDY
2023-01-19,39876,Mumbai,India,24.9,18.1,2.5,CLOUDY
2023-01-19,41203,Delhi,India,16.3,10.7,0.0,SUNNY
2023-01-19,44512,Bangalore,India,28.1,17.8,1.6,CLOUDY
2023-01-19,47889,Chennai,India,26.5,20.3,3.1,CLOUDY
2023-01-19,51234,Hyderabad,India,22.2,13.2,0.0,SUNNY
2023-01-19,53901,Kochi,India,34.1,27.5,0.0,SUNNY
2023-01-19,56123,Bangalore,India,26.5,15.3,0.0,SUNNY
2023-01-19,58745,Ahmedabad,India,25.4,18.4,0.0,SUNNY
2023-01-19,62003,Delhi,India,16.8,11.6,0.0,PARTLY_CLOUDY
2023-01-19,64301,Chandigarh,India,14.7,8.7,0.0,PARTLY_CLOUDY
2023-01-19,66782,Mumbai,India,24.3,12.8,8.2,RAINY
2023-01-19,70001,Los Angeles,USA,17.5,8.7,0.0,SUNNY
2023-01-19,70002,Minneapolis,USA,-4.1,-10.1,0.0,SUNNY
2023-01-19,70003,Dallas,USA,9.1,3.4,0.3,CLOUDY
2023-01-19,70004,Washington DC,USA,6.7,-2.6,0.0,PARTLY_CLOUDY
2023-01-19,70005,Philadelphia,USA,4.1,-7.8,0.0,SNOWY
2023-01-19,80001,London,UK,5.6,-6.0,0.0,SUNNY
2023-01-19,80002,London,UK,10.0,2.9,0.2,CLOUDY
2023-01-19,80003,Manchester,UK,8.7,1.0,0.0,SUNNY
2023-01-19,80004,Sheffield,UK,4.2,-1.5,1.0,CLOUDY
2023-01-19,90001,Dubai,UAE,22.5,15.6,0.0,SUNNY
2023-01-19,90002,Dubai,UAE,23.6,15.0,0.0,SUNNY
2023-01-19,90003,Abu Dhabi,UAE,21.1,13.6,0.0,SUNNY
2023-01-19,95001,Singapore,Singapore,28.7,23.6,17.5,RAINY
2023-01-19,95002,Singapore,Singapore,34.8,25.9,0.0,SUNNY
2023-01-20,33487,Kolkata,India,21.2,13.5,2.2,CLOUDY
2023-01-20,39876,Mumbai,India,25.1,19.7,5.0,CLOUDY
2023-01-20,41203,Delhi,India,16.7,10.0,0.0,SUNNY
2023-01-20,44512,Bangalore,India,22.4,13.1,0.0,SUNNY
2023-01-20,47889,Chennai,India,29.3,22.0,0.0,PARTLY_CLOUDY
2023-01-20,51234,Hyderabad,India,31.2,23.1,0.0,SUNNY
2023-01-20,53901,Kochi,India,29.1,21.9,0.0,SUNNY
2023-01-20,56123,Bangalore,India,21.3,12.9,1.7,CLOUDY
2023-01-20,58745,Ahmedabad,India,20.5,8.7,0.0,PARTLY_CLOUDY
2023-01-20,62003,Delhi,India,19.6,12.0,0.0,PARTLY_CLOUDY
2023-01-20,64301,Chandigarh,India,18.1,11.7,0.0,SUNNY
2023-01-20,66782,Mumbai,India,31.0,21.2,13.9,RAINY
2023-01-20,70001,Los Angeles,USA,15.6,4.9,0.0,PARTLY_CLOUDY
2023-01-20,70002,Minneapolis,USA,-3.1,-12.8,1.1,SNOWY
2023-01-20,70003,Dallas,USA,12.4,4.3,0.0,SUNNY
2023-01-20,70004,Washington DC,USA,4.8,-3.0,0.0,SUNNY
2023-01-20,70005,Philadelphia,USA,2.0,-9.8,0.0,SUNNY
2023-01-20,80001,London,UK,5.5,-4.0,4.5,CLOUDY
2023-01-20,80002,London,UK,8.5,3.2,0.0,SUNNY
2023-01-20,80003,Manchester,UK,8.6,-0.9,0.0,PARTLY_CLOUDY
2023-01-20,80004,Sheffield,UK,8.1,3.0,2.1,CLOUDY
2023-01-20,90001,Dubai,UAE,19.9,10.8,0.0,PARTLY_CLOUDY
2023-01-20,90002,Dubai,UAE,22.1,12.3,0.0,SUNNY
2023-01-20,90003,Abu Dhabi,UAE,22.2,14.8,0.0,SUNNY
2023-01-20,95001,Singapore,Singapore,34.1,28.1,5.2,RAINY
2023-01-20,95002,Singapore,Singapore,33.3,24.9,4.9,CLOUDY
2023-01-21,33487,Kolkata,India,20.4,9.7,8.2,RAINY
2023-01-21,39876,Mumbai,India,27.1,15.2,1.8,CLOUDY
2023-01-21,41203,Delhi,India,23.4,16.8,0.0,SUNNY
2023-01-21,44512,Bangalore,India,24.7,18.4,0.0,PARTLY_CLOUDY
2023-01-21,47889,Chennai,India,31.4,25.0,0.0,PARTLY_CLOUDY
2023-01-21,51234,Hyderabad,India,23.0,18.0,1.1,CLOUDY
2023-01-21,53901,Kochi,India,28.5,17.9,5.3,RAINY
2023-01-21,56123,Bangalore,India,26.0,20.2,0.0,PARTLY_CLOUDY
2023-01-21,58745,Ahmedabad,India,25.6,16.4,0.0,SUNNY
2023-01-21,62003,Delhi,India,15.0,9.2,1.9,CLOUDY
2023-01-21,64301,Chandigarh,India,15.3,3.9,0.0,SUNNY
2023-01-21,66782,Mumbai,India,30.4,24.5,3.3,CLOUDY
2023-01-21,70001,Los Angeles,USA,15.7,7.8,0.7,CLOUDY
2023-01-21,70002,Minneapolis,USA,-4.5,-13.9,0.0,SUNNY
2023-01-21,70003,Dallas,USA,13.4,7.4,2.2,CLOUDY
2023-01-21,70004,Washington DC,USA,4.6,-2.9,0.6,CLOUDY
2023-01-21,70005,Philadelphia,USA,5.6,-2.9,0.0,PARTLY_CLOUDY
2023-01-21,80001,London,UK,6.1,-3.9,0.0,SUNNY
2023-01-21,80002,London,UK,5.9,-4.4,0.0,PARTLY_CLOUDY
2023-01-21,80003,Manchester,UK,4.5,-2.1,6.5,RAINY
2023-01-21,80004,Sheffield,UK,4.7,-3.9,0.0,PARTLY_CLOUDY
2023-01-21,90001,Dubai,UAE,23.6,13.2,0.0,PARTLY_CLOUDY
2023-01-21,90002,Dubai,UAE,25.5,15.2,0.0,SUNNY
2023-01-21,90003,Abu Dhabi,UAE,20.8,8.9,0.0,SUNNY
2023-01-21,95001,Singapore,Singapore,27.0,15.0,3.6,CLOUDY
2023-01-21,95002,Singapore,Singapore,30.4,22.3,0.0,SUNNY
2023-01-22,33487,Kolkata,India,20.6,10.8,0.0,SUNNY
2023-01-22,39876,Mumbai,India,30.3,20.9,1.4,CLOUDY
2023-01-22,41203,Delhi,India,14.4,6.9,2.5,CLOUDY
2023-01-22,44512,Bangalore,India,22.3,12.4,1.1,CLOUDY
2023-01-22,47889,Chennai,India,32.0,26.3,0.0,PARTLY_CLOUDY
2023-01-22,51234,Hyderabad,India,22.5,11.1,0.0,SUNNY
2023-01-22,53901,Kochi,India,32.6,25.9,32.1,STORMY
2023-01-22,56123,Bangalore,India,26.7,17.0,0.0,SUNNY
2023-01-22,58745,Ahmedabad,India,23.8,16.2,6.7,RAINY
2023-01-22,62003,Delhi,India,18.2,10.4,0.0,SUNNY
2023-01-22,64301,Chandigarh,India,15.5,3.8,0.0,SUNNY
2023-01-22,66782,Mumbai,India,25.5,19.8,0.0,SUNNY
2023-01-22,70001,Los Angeles,USA,15.9,10.5,0.0,SUNNY
2023-01-22,70002,Minneapolis,USA,-5.8,-17.6,0.0,SNOWY
2023-01-22,70003,Dallas,USA,10.4,1.6,0.2,CLOUDY
2023-01-22,70004,Washington DC,USA,5.9,-5.0,2.5,CLOUDY
2023-01-22,70005,Philadelphia,USA,12.9,1.5,0.0,PARTLY_CLOUDY
2023-01-22,80001,London,UK,10.8,4.7,0.0,PARTLY_CLOUDY
2023-01-22,80002,London,UK,8.1,2.5,0.0,SUNNY
2023-01-22,80003,Manchester,UK,6.1,-0.1,0.0,PARTLY_CLOUDY
2023-01-22,80004,Sheffield,UK,5.0,-3.0,0.3,CLOUDY
2023-01-22,90001,Dubai,UAE,25.6,20.1,0.0,SUNNY
2023-01-22,90002,Dubai,UAE,19.2,9.3,0.0,PARTLY_CLOUDY
2023-01-22,90003,Abu Dhabi,UAE,19.5,9.6,0.0,SUNNY
2023-01-22,95001,Singapore,Singapore,31.8,26.1,17.0,RAINY
2023-01-22,95002,Singapore,Singapore,31.3,25.4,0.0,SUNNY
2023-01-23,33487,Kolkata,India,23.7,14.4,2.6,CLOUDY
2023-01-23,39876,Mumbai,India,26.1,15.9,0.0,SUNNY
2023-01-23,41203,Delhi,India,17.1,11.5,5.6,RAINY
2023-01-23,44512,Bangalore,India,28.3,20.6,0.0,PARTLY_CLOUDY
2023-01-23,47889,Chennai,India,26.8,17.3,5.4,RAINY
2023-01-23,51234,Hyderabad,India,24.9,17.9,0.0,SUNNY
2023-01-23,53901,Kochi,India,30.4,23.3,8.8,RAINY
2023-01-23,56123,Bangalore,India,25.8,18.7,2.4,CLOUDY
2023-01-23,58745,Ahmedabad,India,25.4,16.7,0.0,PARTLY_CLOUDY
2023-01-23,62003,Delhi,India,14.0,2.5,1.4,CLOUDY
2023-01-23,64301,Chandigarh,India,12.8,2.4,0.3,CLOUDY
2023-01-23,66782,Mumbai,India,33.9,28.6,10.3,RAINY
2023-01-23,70001,Los Angeles,USA,19.4,13.8,0.0,SUNNY
2023-01-23,70002,Minneapolis,USA,-5.8,-11.9,0.3,CLOUDY
2023-01-23,70003,Dallas,USA,11.0,1.9,0.0,SUNNY
2023-01-23,70004,Washington DC,USA,5.9,-3.9,5.9,RAINY
2023-01-23,70005,Philadelphia,USA,1.8,-3.8,2.6,SNOWY
2023-01-23,80001,London,UK,6.1,-4.1,0.0,SUNNY
2023-01-23,80002,London,UK,7.2,2.1,0.0,PARTLY_CLOUDY
2023-01-23,80003,Manchester,UK,4.2,-4.5,0.0,SUNNY
2023-01-23,80004,Sheffield,UK,8.6,-2.5,0.0,SUNNY
2023-01-23,90001,Dubai,UAE,23.8,13.4,0.0,SUNNY
2023-01-23,90002,Dubai,UAE,22.3,13.7,0.0,SUNNY
2023-01-23,90003,Abu Dhabi,UAE,22.4,16.2,0.0,SUNNY
2023-01-23,95001,Singapore,Singapore,31.7,25.9,0.0,SUNNY
2023-01-23,95002,Singapore,Singapore,30.7,25.4,0.0,SUNNY
2023-01-24,33487,Kolkata,India,22.6,11.2,14.4,RAINY
2023-01-24,39876,Mumbai,India,25.1,15.5,2.6,CLOUDY
2023-01-24,41203,Delhi,India,17.2,8.2,0.8,CLOUDY
2023-01-24,44512,Bangalore,India,27.8,22.5,0.0,PARTLY_CLOUDY
2023-01-24,47889,Chennai,India,30.6,23.4,3.3,CLOUDY
2023-01-24,51234,Hyderabad,India,27.1,20.1,0.0,SUNNY
2023-01-24,53901,Kochi,India,30.2,21.1,6.2,RAINY
2023-01-24,56123,Bangalore,India,24.1,16.7,0.0,SUNNY
2023-01-24,58745,Ahmedabad,India,20.2,10.6,0.0,SUNNY
2023-01-24,62003,Delhi,India,14.1,6.9,0.5,CLOUDY
2023-01-24,64301,Chandigarh,India,14.8,3.9,7.6,RAINY
2023-01-24,66782,Mumbai,India,24.8,16.3,4.6,CLOUDY
2023-01-24,70001,Los Angeles,USA,19.4,13.5,0.0,PARTLY_CLOUDY
2023-01-24,70002,Minneapolis,USA,-6.8,-18.3,0.0,PARTLY_CLOUDY
2023-01-24,70003,Dallas,USA,10.3,4.8,7.6,RAINY
2023-01-24,70004,Washington DC,USA,5.9,-0.2,2.6,CLOUDY
2023-01-24,70005,Philadelphia,USA,11.1,4.6,1.3,CLOUDY
2023-01-24,80001,London,UK,7.3,1.2,0.0,SUNNY
2023-01-24,80002,London,UK,5.4,-5.5,0.0,SNOWY
2023-01-24,80003,Manchester,UK,5.1,-1.6,2.3,CLOUDY
2023-01-24,80004,Sheffield,UK,4.8,-0.4,0.0,PARTLY_CLOUDY
2023-01-24,90001,Dubai,UAE,31.2,22.3,0.0,SUNNY
2023-01-24,90002,Dubai,UAE,26.0,20.0,0.9,CLOUDY
2023-01-24,90003,Abu Dhabi,UAE,20.7,14.8,0.0,PARTLY_CLOUDY
2023-01-24,95001,Singapore,Singapore,30.7,25.1,10.0,RAINY
2023-01-24,95002,Singapore,Singapore,35.7,30.1,0.0,PARTLY_CLOUDY
2023-01-25,33487,Kolkata,India,25.9,20.5,0.0,PARTLY_CLOUDY
2023-01-25,39876,Mumbai,India,30.6,19.8,0.3,CLOUDY
2023-01-25,41203,Delhi,India,15.3,9.0,3.3,CLOUDY
2023-01-25,44512,Bangalore,India,23.5,16.4,0.0,SUNNY
2023-01-25,47889,Chennai,India,27.7,20.0,6.3,RAINY
2023-01-25,51234,Hyderabad,India,22.2,15.5,0.0,SUNNY
2023-01-25,53901,Kochi,India,30.4,19.9,9.9,RAINY
2023-01-25,56123,Bangalore,India,32.6,21.2,0.0,PARTLY_CLOUDY
2023-01-25,58745,Ahmedabad,India,20.1,10.9,1.3,CLOUDY
2023-01-25,62003,Delhi,India,14.9,8.3,0.9,CLOUDY
2023-01-25,64301,Chandigarh,India,18.9,8.7,0.0,SUNNY
2023-01-25,66782,Mumbai,India,25.5,16.5,0.0,PARTLY_CLOUDY
2023-01-25,70001,Los Angeles,USA,18.7,7.8,1.4,CLOUDY
2023-01-25,70002,Minneapolis,USA,-3.0,-12.9,0.0,SNOWY
2023-01-25,70003,Dallas,USA,12.0,3.1,0.0,SUNNY
2023-01-25,70004,Washington DC,USA,12.2,1.3,0.0,PARTLY_CLOUDY
2023-01-25,70005,Philadelphia,USA,3.4,-1.9,2.8,CLOUDY
2023-01-25,80001,London,UK,5.7,-3.6,0.0,PARTLY_CLOUDY
2023-01-25,80002,London,UK,6.8,-4.1,0.0,SUNNY
2023-01-25,80003,Manchester,UK,12.8,6.8,0.0,SUNNY
2023-01-25,80004,Sheffield,UK,5.2,-5.8,0.0,SNOWY
2023-01-25,90001,Dubai,UAE,26.7,15.1,0.0,SUNNY
2023-01-25,90002,Dubai,UAE,20.8,9.0,0.0,PARTLY_CLOUDY
2023-01-25,90003,Abu Dhabi,UAE,22.0,11.5,0.0,SUNNY
2023-01-25,95001,Singapore,Singapore,29.6,20.7,0.0,SUNNY
2023-01-25,95002,Singapore,Singapore,32.7,22.2,8.2,RAINY
2023-01-26,33487,Kolkata,India,21.1,15.2,0.0,SUNNY
2023-01-26,39876,Mumbai,India,29.7,18.1,0.4,CLOUDY
2023-01-26,41203,Delhi,India,23.2,16.7,0.0,PARTLY_CLOUDY
2023-01-26,44512,Bangalore,India,26.0,20.0,0.0,SUNNY
2023-01-26,47889,Chennai,India,28.0,18.5,0.0,SUNNY
2023-01-26,51234,Hyderabad,India,24.9,15.2,0.0,PARTLY_CLOUDY
2023-01-26,53901,Kochi,India,30.0,23.3,3.5,CLOUDY
2023-01-26,56123,Bangalore,India,22.0,17.0,5.8,RAINY
2023-01-26,58745,Ahmedabad,India,23.5,15.8,0.0,SUNNY
2023-01-26,62003,Delhi,India,17.1,6.3,0.0,SUNNY
2023-01-26,64301,Chandigarh,India,15.6,9.5,1.6,CLOUDY
2023-01-26,66782,Mumbai,India,29.0,23.5,4.3,CLOUDY
2023-01-26,70001,Los Angeles,USA,22.2,16.5,0.0,SUNNY
2023-01-26,70002,Minneapolis,USA,-6.5,-17.8,0.0,SNOWY
2023-01-26,70003,Dallas,USA,12.1,4.1,1.4,CLOUDY
2023-01-26,70004,Washington DC,USA,7.5,-0.4,0.0,SUNNY
2023-01-26,70005,Philadelphia,USA,6.7,-0.4,2.1,CLOUDY
2023-01-26,80001,London,UK,6.5,-1.9,1.5,CLOUDY
2023-01-26,80002,London,UK,6.5,-5.3,0.0,SUNNY
2023-01-26,80003,Manchester,UK,9.5,2.3,0.0,PARTLY_CLOUDY
2023-01-26,80004,Sheffield,UK,6.5,-3.0,0.0,PARTLY_CLOUDY
2023-01-26,90001,Dubai,UAE,20.9,9.7,0.0,PARTLY_CLOUDY
2023-01-26,90002,Dubai,UAE,23.1,16.3,0.0,SUNNY
2023-01-26,90003,Abu Dhabi,UAE,20.2,14.8,0.0,SUNNY
2023-01-26,95001,Singapore,Singapore,31.9,21.2,0.6,CLOUDY
2023-01-26,95002,Singapore,Singapore,30.4,21.7,0.0,SUNNY
2023-01-27,33487,Kolkata,India,22.0,10.8,0.5,CLOUDY
2023-01-27,39876,Mumbai,India,27.4,17.4,12.3,RAINY
2023-01-27,41203,Delhi,India,18.9,12.7,0.0,SUNNY
2023-01-27,44512,Bangalore,India,25.6,14.9,1.9,CLOUDY
2023-01-27,47889,Chennai,India,38.6,29.2,0.0,PARTLY_CLOUDY
2023-01-27,51234,Hyderabad,India,27.4,20.2,0.0,SUNNY
2023-01-27,53901,Kochi,India,31.4,22.5,0.0,SUNNY
2023-01-27,56123,Bangalore,India,23.7,15.5,0.0,SUNNY
2023-01-27,58745,Ahmedabad,India,23.5,15.6,0.0,SUNNY
2023-01-27,62003,Delhi,India,17.4,8.4,0.0,SUNNY
2023-01-27,64301,Chandigarh,India,16.6,10.9,3.4,CLOUDY
2023-01-27,66782,Mumbai,India,26.3,18.4,6.3,RAINY
2023-01-27,70001,Los Angeles,USA,17.1,11.1,0.0,SUNNY
2023-01-27,70002,Minneapolis,USA,-8.3,-16.1,0.0,SUNNY
2023-01-27,70003,Dallas,USA,9.5,-1.9,0.0,SUNNY
2023-01-27,70004,Washington DC,USA,9.6,2.2,0.0,PARTLY_CLOUDY
2023-01-27,70005,Philadelphia,USA,1.9,-8.0,2.3,SNOWY
2023-01-27,80001,London,UK,9.6,3.1,0.0,SUNNY
2023-01-27,80002,London,UK,9.8,2.2,3.5,CLOUDY
2023-01-27,80003,Manchester,UK,4.5,-6.0,0.0,SUNNY
2023-01-27,80004,Sheffield,UK,6.7,-4.2,1.8,CLOUDY
2023-01-27,90001,Dubai,UAE,26.1,16.2,0.0,PARTLY_CLOUDY
2023-01-27,90002,Dubai,UAE,24.7,18.8,0.2,CLOUDY
2023-01-27,90003,Abu Dhabi,UAE,19.2,13.0,0.0,SUNNY
2023-01-27,95001,Singapore,Singapore,30.5,19.6,2.0,CLOUDY
2023-01-27,95002,Singapore,Singapore,28.2,21.6,10.2,RAINY
2023-01-28,33487,Kolkata,India,25.9,16.1,0.9,CLOUDY
2023-01-28,39876,Mumbai,India,31.9,21.3,9.5,RAINY
2023-01-28,41203,Delhi,India,15.5,8.6,0.0,PARTLY_CLOUDY
2023-01-28,44512,Bangalore,India,27.1,18.9,1.2,CLOUDY
2023-01-28,47889,Chennai,India,29.8,24.7,0.0,PARTLY_CLOUDY
2023-01-28,51234,Hyderabad,India,25.7,16.8,0.0,PARTLY_CLOUDY
2023-01-28,53901,Kochi,India,27.6,22.2,0.0,SUNNY
2023-01-28,56123,Bangalore,India,22.8,15.5,4.3,CLOUDY
2023-01-28,58745,Ahmedabad,India,21.5,12.9,0.2,CLOUDY
2023-01-28,62003,Delhi,India,16.1,5.4,0.0,PARTLY_CLOUDY
2023-01-28,64301,Chandigarh,India,14.7,5.1,0.0,PARTLY_CLOUDY
2023-01-28,66782,Mumbai,India,29.8,18.5,15.7,RAINY
2023-01-28,70001,Los Angeles,USA,21.4,14.0,0.0,SUNNY
2023-01-28,70002,Minneapolis,USA,-8.8,-17.5,0.0,SUNNY
2023-01-28,70003,Dallas,USA,11.1,4.9,0.0,SUNNY
2023-01-28,70004,Washington DC,USA,5.6,-0.7,0.6,CLOUDY
2023-01-28,70005,Philadelphia,USA,3.4,-2.9,0.0,PARTLY_CLOUDY
2023-01-28,80001,London,UK,11.3,1.7,0.6,CLOUDY
2023-01-28,80002,London,UK,12.3,4.7,0.0,PARTLY_CLOUDY
2023-01-28,80003,Manchester,UK,8.0,-3.0,0.0,SUNNY
2023-01-28,80004,Sheffield,UK,12.3,6.8,0.0,SUNNY
2023-01-28,90001,Dubai,UAE,23.8,18.0,0.0,SUNNY
2023-01-28,90002,Dubai,UAE,19.4,8.4,0.0,SUNNY
2023-01-28,90003,Abu Dhabi,UAE,20.3,12.9,0.0,PARTLY_CLOUDY
2023-01-28,95001,Singapore,Singapore,32.0,25.7,3.3,CLOUDY
2023-01-28,95002,Singapore,Singapore,33.2,26.0,5.1,RAINY
2023-01-29,33487,Kolkata,India,19.8,13.7,0.0,SUNNY
