rate_date,from_currency,to_currency,rate
2024-09-06,GBP,USD,1.141917
2024-09-06,AED,USD,0.271926
2024-09-06,SGD,USD,0.775977
2024-09-06,USD,USD,1.0
2024-09-07,INR,USD,0.011253
2024-09-07,GBP,USD,1.16308
2024-09-07,AED,USD,0.271911
2024-09-07,SGD,USD,0.776623
2024-09-07,USD,USD,1.0
2024-09-08,INR,USD,0.011265
2024-09-08,GBP,USD,1.157322
2024-09-08,AED,USD,0.271941
2024-09-08,SGD,USD,0.77649
2024-09-08,USD,USD,1.0
2024-09-09,INR,USD,0.011268
2024-09-09,GBP,USD,1.167962
2024-09-09,AED,USD,0.271927
2024-09-09,SGD,USD,0.77543
2024-09-09,USD,USD,1.0
2024-09-10,INR,USD,0.011258
2024-09-10,GBP,USD,1.159895
2024-09-10,AED,USD,0.271932
2024-09-10,SGD,USD,0.776483
2024-09-10,USD,USD,1.0
2024-09-11,INR,USD,0.011262
2024-09-11,GBP,USD,1.16372
2024-09-11,AED,USD,0.271947
2024-09-11,SGD,USD,0.777241
2024-09-11,USD,USD,1.0
2024-09-12,INR,USD,0.011254
2024-09-12,GBP,USD,1.170885
2024-09-12,AED,USD,0.271935
2024-09-12,SGD,USD,0.780336
2024-09-12,USD,USD,1.0
2024-09-13,INR,USD,0.011248
2024-09-13,GBP,USD,1.175392
2024-09-13,AED,USD,0.271966
2024-09-13,SGD,USD,0.775355
2024-09-13,USD,USD,1.0
2024-09-14,INR,USD,0.011242
2024-09-14,GBP,USD,1.172986
2024-09-14,AED,USD,0.271995
2024-09-14,SGD,USD,0.774473
2024-09-14,USD,USD,1.0
2024-09-15,INR,USD,0.011319
2024-09-15,GBP,USD,1.163974
2024-09-15,AED,USD,0.272001
2024-09-15,SGD,USD,0.773638
2024-09-15,USD,USD,1.0
2024-09-16,INR,USD,0.011332
2024-09-16,GBP,USD,1.160649
2024-09-16,AED,USD,0.271994
2024-09-16,SGD,USD,0.769663
2024-09-16,USD,USD,1.0
2024-09-17,INR,USD,0.011334
2024-09-17,GBP,USD,1.151906
2024-09-17,AED,USD,0.271971
2024-09-17,SGD,USD,0.769864
2024-09-17,USD,USD,1.0
2024-09-18,INR,USD,0.01133
2024-09-18,GBP,USD,1.157869
2024-09-18,AED,USD,0.271948
2024-09-18,SGD,USD,0.770796
2024-09-18,USD,USD,1.0
2024-09-19,INR,USD,0.011338
2024-09-19,GBP,USD,1.156091
2024-09-19,AED,USD,0.271934
2024-09-19,SGD,USD,0.770635
2024-09-19,USD,USD,1.0
2024-09-20,INR,USD,0.011363
2024-09-20,GBP,USD,1.153901
2024-09-20,AED,USD,0.271949
2024-09-20,SGD,USD,0.77005
2024-09-20,USD,USD,1.0
2024-09-21,INR,USD,0.011412
2024-09-21,GBP,USD,1.154043
2024-09-21,AED,USD,0.271946
2024-09-21,SGD,USD,0.766554
2024-09-21,USD,USD,1.0
2024-09-22,INR,USD,0.01137
2024-09-22,GBP,USD,1.156247
2024-09-22,AED,USD,0.271942
2024-09-22,SGD,USD,0.767177
2024-09-22,USD,USD,1.0
2024-09-23,INR,USD,0.011349
2024-09-23,GBP,USD,1.155357
2024-09-23,AED,USD,0.271931
2024-09-23,SGD,USD,0.767831
2024-09-23,USD,USD,1.0
2024-09-24,INR,USD,0.011342
2024-09-24,GBP,USD,1.16625
2024-09-24,AED,USD,0.271919
2024-09-24,SGD,USD,0.770283
2024-09-24,USD,USD,1.0
2024-09-25,INR,USD,0.011311
2024-09-25,GBP,USD,1.163503
2024-09-25,AED,USD,0.271905
2024-09-25,SGD,USD,0.77305
2024-09-25,USD,USD,1.0
2024-09-26,INR,USD,0.011323
2024-09-26,GBP,USD,1.164293
2024-09-26,AED,USD,0.271909
2024-09-26,SGD,USD,0.77069
2024-09-26,USD,USD,1.0
2024-09-27,INR,USD,0.011362
2024-09-27,GBP,USD,1.17246
2024-09-27,AED,USD,0.271908
2024-09-27,SGD,USD,0.770731
2024-09-27,USD,USD,1.0
2024-09-28,INR,USD,0.01138
2024-09-28,GBP,USD,1.17141
2024-09-28,AED,USD,0.271905
2024-09-28,SGD,USD,0.769667
2024-09-28,USD,USD,1.0
2024-09-29,INR,USD,0.011369
2024-09-29,GBP,USD,1.168588
2024-09-29,AED,USD,0.271917
2024-09-29,SGD,USD,0.768964
2024-09-29,USD,USD,1.0
2024-09-30,INR,USD,0.011356
2024-09-30,GBP,USD,1.164888
2024-09-30,AED,USD,0.271892
2024-09-30,SGD,USD,0.772384
2024-09-30,USD,USD,1.0
2024-10-01,INR,USD,0.01137
2024-10-01,GBP,USD,1.169971
2024-10-01,AED,USD,0.271883
2024-10-01,SGD,USD,0.775594
2024-10-01,USD,USD,1.0
2024-10-02,INR,USD,0.011373
2024-10-02,GBP,USD,1.178552
2024-10-02,AED,USD,0.271882
2024-10-02,SGD,USD,0.775508
2024-10-02,USD,USD,1.0
2024-10-03,INR,USD,0.011357
2024-10-03,GBP,USD,1.178997
2024-10-03,AED,USD,0.271886
2024-10-03,SGD,USD,0.778808
2024-10-03,USD,USD,1.0
2024-10-04,INR,USD,0.0114
2024-10-04,GBP,USD,1.179517
2024-10-04,AED,USD,0.271907
2024-10-04,SGD,USD,0.772844
2024-10-04,USD,USD,1.0
2024-10-05,INR,USD,0.011386
2024-10-05,GBP,USD,1.180987
2024-10-05,AED,USD,0.271922
2024-10-05,SGD,USD,0.773784
2024-10-05,USD,USD,1.0
2024-10-06,INR,USD,0.011384
2024-10-06,GBP,USD,1.178229
2024-10-06,AED,USD,0.271909
2024-10-06,SGD,USD,0.777979
2024-10-06,USD,USD,1.0
2024-10-07,INR,USD,0.011415
2024-10-07,GBP,USD,1.186005
2024-10-07,AED,USD,0.271909
2024-10-07,SGD,USD,0.776814
2024-10-07,USD,USD,1.0
2024-10-08,INR,USD,0.01143
2024-10-08,GBP,USD,1.185842
2024-10-08,AED,USD,0.271907
2024-10-08,SGD,USD,0.776771
2024-10-08,USD,USD,1.0
2024-10-09,INR,USD,0.011411
2024-10-09,GBP,USD,1.180631
2024-10-09,AED,USD,0.271902
2024-10-09,SGD,USD,0.773739
2024-10-09,USD,USD,1.0
2024-10-10,INR,USD,0.011427
2024-10-10,GBP,USD,1.185616
2024-10-10,AED,USD,0.271889
2024-10-10,SGD,USD,0.769753
2024-10-10,USD,USD,1.0
2024-10-11,INR,USD,0.011438
2024-10-11,GBP,USD,1.187026
2024-10-11,AED,USD,0.27189
2024-10-11,SGD,USD,0.766859
2024-10-11,USD,USD,1.0
2024-10-12,INR,USD,0.011382
2024-10-12,GBP,USD,1.197294
2024-10-12,AED,USD,0.271886
2024-10-12,SGD,USD,0.767968
2024-10-12,USD,USD,1.0
2024-10-13,INR,USD,0.011379
2024-10-13,GBP,USD,1.199777
2024-10-13,AED,USD,0.271864
2024-10-13,SGD,USD,0.767011
2024-10-13,USD,USD,1.0
2024-10-14,INR,USD,0.011339
2024-10-14,GBP,USD,1.193206
2024-10-14,AED,USD,0.271852
2024-10-14,SGD,USD,0.763105
2024-10-14,USD,USD,1.0
2024-10-15,INR,USD,0.011325
2024-10-15,GBP,USD,1.188924
2024-10-15,AED,USD,0.271832
2024-10-15,SGD,USD,0.76283
2024-10-15,USD,USD,1.0
2024-10-16,INR,USD,0.011324
2024-10-16,GBP,USD,1.183905
2024-10-16,AED,USD,0.271866
2024-10-16,SGD,USD,0.764397
2024-10-16,USD,USD,1.0
2024-10-17,INR,USD,0.011355
2024-10-17,GBP,USD,1.181932
2024-10-17,AED,USD,0.271881
2024-10-17,SGD,USD,0.766069
2024-10-17,USD,USD,1.0
2024-10-18,INR,USD,0.011325
2024-10-18,GBP,USD,1.177861
2024-10-18,AED,USD,0.271931
2024-10-18,SGD,USD,0.765189
2024-10-18,USD,USD,1.0
2024-10-19,INR,USD,0.011338
2024-10-19,GBP,USD,1.176573
2024-10-19,AED,USD,0.271946
2024-10-19,SGD,USD,0.763047
2024-10-19,USD,USD,1.0
2024-10-20,INR,USD,0.011309
2024-10-20,GBP,USD,1.183303
2024-10-20,AED,USD,0.271949
2024-10-20,SGD,USD,0.757718
2024-10-20,USD,USD,1.0
2024-10-21,INR,USD,0.011309
2024-10-21,GBP,USD,1.182203
2024-10-21,AED,USD,0.271961
2024-10-21,SGD,USD,0.75842
2024-10-21,USD,USD,1.0
2024-10-22,INR,USD,0.011318
2024-10-22,GBP,USD,1.182709
2024-10-22,AED,USD,0.271966
2024-10-22,SGD,USD,0.755958
2024-10-22,USD,USD,1.0
2024-10-23,INR,USD,0.011294
2024-10-23,GBP,USD,1.177625
2024-10-23,AED,USD,0.271943
2024-10-23,SGD,USD,0.757661
2024-10-23,USD,USD,1.0
2024-10-24,INR,USD,0.011323
2024-10-24,GBP,USD,1.18126
2024-10-24,AED,USD,0.271933
2024-10-24,SGD,USD,0.756521
2024-10-24,USD,USD,1.0
2024-10-25,INR,USD,0.01131
2024-10-25,GBP,USD,1.187888
2024-10-25,AED,USD,0.271942
2024-10-25,SGD,USD,0.760271
2024-10-25,USD,USD,1.0
2024-10-26,INR,USD,0.011282
2024-10-26,GBP,USD,1.186523
2024-10-26,AED,USD,0.27192
2024-10-26,SGD,USD,0.757235
2024-10-26,USD,USD,1.0
2024-10-27,INR,USD,0.011276
2024-10-27,GBP,USD,1.184502
2024-10-27,AED,USD,0.271911
2024-10-27,SGD,USD,0.753959
2024-10-27,USD,USD,1.0
2024-10-28,INR,USD,0.011281
2024-10-28,GBP,USD,1.182794
2024-10-28,AED,USD,0.271927
2024-10-28,SGD,USD,0.755149
2024-10-28,USD,USD,1.0
2024-10-29,INR,USD,0.011243
2024-10-29,GBP,USD,1.18514
2024-10-29,AED,USD,0.271917
2024-10-29,SGD,USD,0.758448
2024-10-29,USD,USD,1.0
2024-10-30,INR,USD,0.011241
2024-10-30,GBP,USD,1.182122
2024-10-30,AED,USD,0.27191
2024-10-30,SGD,USD,0.75524
2024-10-30,USD,USD,1.0
2024-10-31,INR,USD,0.011277
2024-10-31,GBP,USD,1.1948
2024-10-31,AED,USD,0.27188
2024-10-31,SGD,USD,0.754713
2024-10-31,USD,USD,1.0
2024-11-01,INR,USD,0.011273
2024-11-01,GBP,USD,1.191212
2024-11-01,AED,USD,0.271901
2024-11-01,SGD,USD,0.757399
2024-11-01,USD,USD,1.0
2024-11-02,INR,USD,0.011265
2024-11-02,GBP,USD,1.203696
2024-11-02,AED,USD,0.271902
2024-11-02,SGD,USD,0.756892
2024-11-02,USD,USD,1.0
2024-11-03,INR,USD,0.011272
2024-11-03,GBP,USD,1.199164
2024-11-03,AED,USD,0.271927
2024-11-03,SGD,USD,0.758228
2024-11-03,USD,USD,1.0
2024-11-04,INR,USD,0.011261
2024-11-04,GBP,USD,1.198028
2024-11-04,AED,USD,0.271911
2024-11-04,SGD,USD,0.758804
2024-11-04,USD,USD,1.0
2024-11-05,INR,USD,0.011224
2024-11-05,GBP,USD,1.198032
2024-11-05,AED,USD,0.271902
2024-11-05,SGD,USD,0.760037
2024-11-05,USD,USD,1.0
2024-11-06,INR,USD,0.011252
2024-11-06,GBP,USD,1.202777
2024-11-06,AED,USD,0.2719
2024-11-06,SGD,USD,0.758522
2024-11-06,USD,USD,1.0
2024-11-07,INR,USD,0.011243
2024-11-07,GBP,USD,1.202661
2024-11-07,AED,USD,0.271908
2024-11-07,SGD,USD,0.757313
2024-11-07,USD,USD,1.0
2024-11-08,INR,USD,0.011215
2024-11-08,GBP,USD,1.203697
2024-11-08,AED,USD,0.271932
2024-11-08,SGD,USD,0.761355
2024-11-08,USD,USD,1.0
2024-11-09,INR,USD,0.011236
2024-11-09,GBP,USD,1.19769
2024-11-09,AED,USD,0.271956
2024-11-09,SGD,USD,0.759544
2024-11-09,USD,USD,1.0
2024-11-10,INR,USD,0.011214
2024-11-10,GBP,USD,1.200258
2024-11-10,AED,USD,0.271932
2024-11-10,SGD,USD,0.761284
2024-11-10,USD,USD,1.0
2024-11-11,INR,USD,0.011211
2024-11-11,GBP,USD,1.20266
2024-11-11,AED,USD,0.271918
2024-11-11,SGD,USD,0.763125
2024-11-11,USD,USD,1.0
2024-11-12,INR,USD,0.011225
2024-11-12,GBP,USD,1.200445
2024-11-12,AED,USD,0.271934
2024-11-12,SGD,USD,0.757404
2024-11-12,USD,USD,1.0
2024-11-13,INR,USD,0.011234
2024-11-13,GBP,USD,1.199779
2024-11-13,AED,USD,0.271921
2024-11-13,SGD,USD,0.757797
2024-11-13,USD,USD,1.0
2024-11-14,INR,USD,0.011248
2024-11-14,GBP,USD,1.195316
2024-11-14,AED,USD,0.271919
2024-11-14,SGD,USD,0.75772
2024-11-14,USD,USD,1.0
2024-11-15,INR,USD,0.011258
2024-11-15,GBP,USD,1.202714
2024-11-15,AED,USD,0.271911
2024-11-15,SGD,USD,0.760566
2024-11-15,USD,USD,1.0
2024-11-16,INR,USD,0.01122
2024-11-16,GBP,USD,1.204523
2024-11-16,AED,USD,0.271881
2024-11-16,SGD,USD,0.760732
2024-11-16,USD,USD,1.0
2024-11-17,INR,USD,0.01124
2024-11-17,GBP,USD,1.21685
2024-11-17,AED,USD,0.271882
2024-11-17,SGD,USD,0.759132
2024-11-17,USD,USD,1.0
2024-11-18,INR,USD,0.011268
2024-11-18,GBP,USD,1.217087
2024-11-18,AED,USD,0.271884
2024-11-18,SGD,USD,0.76112
2024-11-18,USD,USD,1.0
2024-11-19,INR,USD,0.011298
2024-11-19,GBP,USD,1.206494
2024-11-19,AED,USD,0.271885
2024-11-19,SGD,USD,0.761097
2024-11-19,USD,USD,1.0
2024-11-20,INR,USD,0.011267
2024-11-20,GBP,USD,1.196645
2024-11-20,AED,USD,0.271883
2024-11-20,SGD,USD,0.760109
2024-11-20,USD,USD,1.0
2024-11-21,INR,USD,0.011246
2024-11-21,GBP,USD,1.195802
2024-11-21,AED,USD,0.271877
2024-11-21,SGD,USD,0.760159
2024-11-21,USD,USD,1.0
2024-11-22,INR,USD,0.01129
2024-11-22,GBP,USD,1.195605
2024-11-22,AED,USD,0.27191
2024-11-22,SGD,USD,0.762857
2024-11-22,USD,USD,1.0
2024-11-23,INR,USD,0.011316
2024-11-23,GBP,USD,1.191209
2024-11-23,AED,USD,0.271905
2024-11-23,SGD,USD,0.760883
2024-11-23,USD,USD,1.0
2024-11-24,INR,USD,0.011327
2024-11-24,GBP,USD,1.190791
2024-11-24,AED,USD,0.271912
2024-11-24,SGD,USD,0.761547
2024-11-24,USD,USD,1.0
2024-11-25,INR,USD,0.011331
2024-11-25,GBP,USD,1.188636
2024-11-25,AED,USD,0.271896
2024-11-25,SGD,USD,0.760607
2024-11-25,USD,USD,1.0
2024-11-26,INR,USD,0.011351
2024-11-26,GBP,USD,1.18764
2024-11-26,AED,USD,0.271894
2024-11-26,SGD,USD,0.762492
2024-11-26,USD,USD,1.0
2024-11-27,INR,USD,0.011364
2024-11-27,GBP,USD,1.178831
2024-11-27,AED,USD,0.271893
2024-11-27,SGD,USD,0.760623
2024-11-27,USD,USD,1.0
2024-11-28,INR,USD,0.011362
2024-11-28,GBP,USD,1.181136
2024-11-28,AED,USD,0.271902
2024-11-28,SGD,USD,0.764231
2024-11-28,USD,USD,1.0
2024-11-29,INR,USD,0.011347
2024-11-29,GBP,USD,1.179367
2024-11-29,AED,USD,0.271912
2024-11-29,SGD,USD,0.76633
2024-11-29,USD,USD,1.0
2024-11-30,INR,USD,0.011316
2024-11-30,GBP,USD,1.183441
2024-11-30,AED,USD,0.271923
2024-11-30,SGD,USD,0.766016
2024-11-30,USD,USD,1.0
2024-12-01,INR,USD,0.011307
2024-12-01,GBP,USD,1.187803
2024-12-01,AED,USD,0.27193
2024-12-01,SGD,USD,0.766898
2024-12-01,USD,USD,1.0
2024-12-02,INR,USD,0.011286
2024-12-02,GBP,USD,1.177523
2024-12-02,AED,USD,0.271929
2024-12-02,SGD,USD,0.766321
2024-12-02,USD,USD,1.0
2024-12-03,INR,USD,0.011298
2024-12-03,GBP,USD,1.17298
2024-12-03,AED,USD,0.27194
2024-12-03,SGD,USD,0.767224
2024-12-03,USD,USD,1.0
2024-12-04,INR,USD,0.011276
2024-12-04,GBP,USD,1.178565
2024-12-04,AED,USD,0.271934
2024-12-04,SGD,USD,0.765723
2024-12-04,USD,USD,1.0
2024-12-05,INR,USD,0.011282
2024-12-05,GBP,USD,1.178462
2024-12-05,AED,USD,0.271918
2024-12-05,SGD,USD,0.767082
2024-12-05,USD,USD,1.0
2024-12-06,INR,USD,0.011281
2024-12-06,GBP,USD,1.173953
2024-12-06,AED,USD,0.271888
2024-12-06,SGD,USD,0.768022
2024-12-06,USD,USD,1.0
2024-12-07,INR,USD,0.011283
2024-12-07,GBP,USD,1.174645
2024-12-07,AED,USD,0.271912
2024-12-07,SGD,USD,0.762631
2024-12-07,USD,USD,1.0
2024-12-08,INR,USD,0.011318
2024-12-08,GBP,USD,1.182731
2024-12-08,AED,USD,0.271895
2024-12-08,SGD,USD,0.76484
2024-12-08,USD,USD,1.0
2024-12-09,INR,USD,0.011294
2024-12-09,GBP,USD,1.176518
2024-12-09,AED,USD,0.271893
2024-12-09,SGD,USD,0.768825
2024-12-09,USD,USD,1.0
2024-12-10,INR,USD,0.011304
2024-12-10,GBP,USD,1.176799
2024-12-10,AED,USD,0.271908
2024-12-10,SGD,USD,0.767481
2024-12-10,USD,USD,1.0
2024-12-11,INR,USD,0.011346
2024-12-11,GBP,USD,1.186136
2024-12-11,AED,USD,0.271916
2024-12-11,SGD,USD,0.76578
2024-12-11,USD,USD,1.0
2024-12-12,INR,USD,0.011376
2024-12-12,GBP,USD,1.187883
2024-12-12,AED,USD,0.271927
2024-12-12,SGD,USD,0.768264
2024-12-12,USD,USD,1.0
2024-12-13,INR,USD,0.011387
2024-12-13,GBP,USD,1.182478
2024-12-13,AED,USD,0.271952
2024-12-13,SGD,USD,0.768884
2024-12-13,USD,USD,1.0
2024-12-14,INR,USD,0.011396
2024-12-14,GBP,USD,1.186134
2024-12-14,AED,USD,0.271958
2024-12-14,SGD,USD,0.770528
2024-12-14,USD,USD,1.0
2024-12-15,INR,USD,0.011401
2024-12-15,GBP,USD,1.185058
2024-12-15,AED,USD,0.271948
2024-12-15,SGD,USD,0.769425
2024-12-15,USD,USD,1.0
2024-12-16,INR,USD,0.011391
2024-12-16,GBP,USD,1.190966
2024-12-16,AED,USD,0.271943
2024-12-16,SGD,USD,0.769195
2024-12-16,USD,USD,1.0
2024-12-17,INR,USD,0.011388
2024-12-17,GBP,USD,1.19416
2024-12-17,AED,USD,0.271954
2024-12-17,SGD,USD,0.773524
2024-12-17,USD,USD,1.0
2024-12-18,INR,USD,0.011347
2024-12-18,GBP,USD,1.192773
2024-12-18,AED,USD,0.271963
2024-12-18,SGD,USD,0.76985
2024-12-18,USD,USD,1.0
2024-12-19,INR,USD,0.011396
2024-12-19,GBP,USD,1.192061
2024-12-19,AED,USD,0.27195
2024-12-19,SGD,USD,0.771984
2024-12-19,USD,USD,1.0
2024-12-20,INR,USD,0.011332
2024-12-20,GBP,USD,1.193321
2024-12-20,AED,USD,0.271933
2024-12-20,SGD,USD,0.771963
2024-12-20,USD,USD,1.0
2024-12-21,INR,USD,0.011342
2024-12-21,GBP,USD,1.198082
2024-12-21,AED,USD,0.27194
2024-12-21,SGD,USD,0.776555
2024-12-21,USD,USD,1.0
2024-12-22,INR,USD,0.011343
2024-12-22,GBP,USD,1.196004
2024-12-22,AED,USD,0.271961
2024-12-22,SGD,USD,0.776423
2024-12-22,USD,USD,1.0
2024-12-23,INR,USD,0.011354
2024-12-23,GBP,USD,1.172492
2024-12-23,AED,USD,0.271969
2024-12-23,SGD,USD,0.776271
2024-12-23,USD,USD,1.0
2024-12-24,INR,USD,0.011341
2024-12-24,GBP,USD,1.168605
2024-12-24,AED,USD,0.271984
2024-12-24,SGD,USD,0.771803
2024-12-24,USD,USD,1.0
2024-12-25,INR,USD,0.01143
2024-12-25,GBP,USD,1.175407
2024-12-25,AED,USD,0.27199
2024-12-25,SGD,USD,0.775985
2024-12-25,USD,USD,1.0
2024-12-26,INR,USD,0.011437
2024-12-26,GBP,USD,1.170102
2024-12-26,AED,USD,0.272008
2024-12-26,SGD,USD,0.772406
2024-12-26,USD,USD,1.0
2024-12-27,INR,USD,0.011454
2024-12-27,GBP,USD,1.177174
2024-12-27,AED,USD,0.272017
2024-12-27,SGD,USD,0.769248
2024-12-27,USD,USD,1.0
2024-12-28,INR,USD,0.011459
2024-12-28,GBP,USD,1.176429
2024-12-28,AED,USD,0.272005
2024-12-28,SGD,USD,0.764235
2024-12-28,USD,USD,1.0
2024-12-29,INR,USD,0.011424
2024-12-29,GBP,USD,1.173449
2024-12-29,AED,USD,0.272024
2024-12-29,SGD,USD,0.770235
2024-12-29,USD,USD,1.0
2024-12-30,INR,USD,0.011448
2024-12-30,GBP,USD,1.168782
2024-12-30,AED,USD,0.272017
2024-12-30,SGD,USD,0.772613
2024-12-30,USD,USD,1.0
2024-12-31,INR,USD,0.011465
2024-12-31,GBP,USD,1.171072
2024-12-31,AED,USD,0.272021
2024-12-31,SGD,USD,0.775257
2024-12-31,USD,USD,1.0
